Models of Computation Exploring the Power of Computing,"This book re-examines theoretical computer science, offering a fresh approach that gives priority to resource tradeoffs and complexity classifications over the structure of machines and their relationships to languages.",http://cs.brown.edu/people/jes/book/

Computer Science from the Bottom Up,"This book aims to teach computer science from the bottom up, working from operating systems fundamentals through to how those applications are compiled and executed.",http://www.bottomupcs.com/

Crypto 101,This book is intended as an introduction to cryptography for programmers of any skill level.,https://www.crypto101.io/

Abstract Algebra: Theory and Applications,An open-source textbook that is designed to teach the principles and theory of abstract algebra to college juniors and seniors in a rigorous manner. ,http://abstract.ups.edu/aata/

Explorations in Algebraic Graph Theory with Sage,This book provides a useful range of examples showing how Sage can be used in graph theory and combinatorics.,http://buzzard.pugetsound.edu/sage-practice/index.html

Algorithmic Graph Theory and Sage,This is an introductory book on algorithmic graph theory. Theory and algorithms are illustrated using the Sage open source mathematics software. ,https://code.google.com/archive/p/graphbook/

Confessions of an IT Manager,"Confessions of an IT Manager targets the idiocy, incompetence and overreach of the IT management industry from vantage point all the way up and down the greasy pole. ",https://www.red-gate.com/library/confessions-of-an-it-manager

"How to become an Exceptional DBA, 2nd Edition","The 2nd edition of Brad McGehee's popular ""career guide"" for DBAs, designed to help new and prospective DBAs find their feet in the profession, and to advise those more-experienced on how they can excel at their jobs, and so become Exceptional DBAs.",https://www.red-gate.com/library/how-to-become-an-exceptional-dba-2nd-edition

Introducing Microsoft SQL Server 2014,"This book is intended for a database administrator (DBA), an application developer, a business intelligence solution architect, a power user, or a technical decision maker  who has an interest in SQL Server 2014 and wants to understand its capabilities.",https://blogs.msdn.microsoft.com/microsoft_press/2014/04/02/free-ebook-introducing-microsoft-sql-server-2014/

Introducing Microsoft SQL Server 2012,"This book is for anyone who has an interest in SQL Server 2012 and wants to understand its capabilities, such as the Database Engine, Analysis Services, Reporting Services, and Integration Services.",https://blogs.msdn.microsoft.com/microsoft_press/2012/03/15/free-ebook-introducing-microsoft-sql-server-2012/

Introducing Windows Server 2008 R2,This book is targeted primarily at Windows server administrators who are responsible for hands-on deployment and day-to-day management of Windows-based servers for large organizations.,https://blogs.msdn.microsoft.com/microsoft_press/2009/10/20/free-ebook-introducing-windows-server-2008-r2/

Introducing Windows Server 2012 (RTM Edition),This book represents a “first look” based on the RTM release of Windows Server 2012 and is intended to help IT professionals familiarize themselves with the capabilities of the new platform.,https://blogs.msdn.microsoft.com/microsoft_press/2012/09/05/free-ebook-introducing-windows-server-2012-rtm-edition/

Introducing Windows Server 2012 R2,This book is intended to provide readers with an overview of the new features and enhancements introduced in Windows Server 2012 R2.,https://blogs.msdn.microsoft.com/microsoft_press/2013/11/08/free-ebook-introducing-windows-server-2012-r2/

"Readings in Database Systems, 5th Edition","This book offers readers an opinionated take on both classic and cutting-edge research in the field of data management, the first in over ten years since the 4th Edition.",http://www.redbook.io/

" Discrete Structures for Computer Science: Counting, Recursion, and Probability","This is a free textbook for an undergraduate course on Discrete Structures for Computer Science students. It covers mathematical reasoning, basic proof techniques, sets, functions, relations, basic graph theory, asymptotic notation, and countability.",http://cglab.ca/~michiel/DiscreteStructures/

 Introduction to Theory of Computation ,A free textbook for an undergraduate course on the Theory of Computation at Carleton University.,http://cglab.ca/~michiel/TheoryOfComputation/

Experimental Design and Analysis,This book focuses on design and analysis of experiments. It is intended as required reading material for Experimental Design for the Behavioral and Social Sciences course for undergraduate students at Carnegie Mellon University.,http://www.stat.cmu.edu/~hseltman/309/Book/Book.pdf

"Basic Real Analysis, Second Edition","A comprehensive treatment with a global view of the subject, emphasizing the connections between real analysis and other branches of mathematics.",http://www.math.stonybrook.edu/~aknapp/download/b2-realanal-inside.pdf

"Basic Algebra, Second Edition","Basic Algebra and Advanced Algebra systematically develop concepts and tools in algebra that are vital to every mathematician, and give the reader a global view of algebra and its role in mathematics as a whole.",http://www.math.stonybrook.edu/~aknapp/download/b2-alg-inside.pdf

"Advanced Algebra, Second Edition","Advanced Algebra includes chapters on modern algebra which treat various topics in commutative and noncommutative algebra. Many examples and hundreds of problems are included, along with hints or complete solutions for most of the problems. ",http://www.math.stonybrook.edu/~aknapp/download/a2-alg-inside.pdf

Protecting SQL Server Data,"In Protecting SQL Server Data, John Magnabosco demonstrates how sensitive data, stored in SQL Server, can be protected using an efficient and maintainable encryption-based data architecture.",https://www.red-gate.com/library/protecting-sql-server-data

Brad’s Sure Guide to SQL Server Maintenance Plans,"A comprehensive tour of two SQL Server tools designed to help DBAs ensure that a ""required minimum"" level of maintenance takes place on their SQL Server instances: the Maintenance Plan Wizard and the Maintenance Plan Designer.",https://www.red-gate.com/library/brads-sute-guide-to-sql-server-maintenance-plans

Probability on Trees and Networks,This book is concerned with certain aspects of discrete probability on infinite graphs. ,https://rdlyons.pages.iu.edu/prbtree/prbtree.html

Performance Tuning With SQL Server Dynamic Management Views,This book is here to de-mystify the process of collecting the information you need to troubleshoot SQL Server problems.,https://www.red-gate.com/library/performance-tuning-with-sql-server-dynamic-management-views

Introduction to Calculus I and II,This book provides an introduction to calculus in its many forms and presents numerous examples to show how calculus can be extended to other mathematical areas.,http://www.math.odu.edu/~jhh/counter10.html
